1508001900,14-Oct-2017 13:25,63.0
1508002260,14-Oct-2017 13:31,63.0
1508002500,14-Oct-2017 13:35,65.0
1508002800,14-Oct-2017 13:40,89.0
1508003100,14-Oct-2017 13:45,58.0
1508003280,14-Oct-2017 13:48,73.0
1508003580,14-Oct-2017 13:53,65.0
1508004000,14-Oct-2017 14:00,62.0
1508004120,14-Oct-2017 14:02,81.0
1508004480,14-Oct-2017 14:08,61.0
1508004960,14-Oct-2017 14:16,67.0
1508005440,14-Oct-2017 14:24,59.0
1508005860,14-Oct-2017 14:31,95.0
1508006040,14-Oct-2017 14:34,74.0
1508006280,14-Oct-2017 14:38,67.0
1508006460,14-Oct-2017 14:41,83.0
1508006880,14-Oct-2017 14:48,76.0
1508007840,14-Oct-2017 15:04,67.0
1508015220,14-Oct-2017 17:07,88.0
1508016540,14-Oct-2017 17:29,98.0
1508017200,14-Oct-2017 17:40,83.0
1508019960,14-Oct-2017 18:26,78.0
1508020020,14-Oct-2017 18:27,81.0
1508020560,14-Oct-2017 18:36,95.0
1508020920,14-Oct-2017 18:42,74.0
1508021400,14-Oct-2017 18:50,93.0
1508021700,14-Oct-2017 18:55,89.0
1508022060,14-Oct-2017 19:01,82.0
1508022240,14-Oct-2017 19:04,93.0
1508022720,14-Oct-2017 19:12,83.0
1508023080,14-Oct-2017 19:18,90.0
1508023320,14-Oct-2017 19:22,71.0
1508023620,14-Oct-2017 19:27,74.0
1508025900,14-Oct-2017 20:05,94.0
1508026140,14-Oct-2017 20:09,89.0
1508026200,14-Oct-2017 20:10,66.0
1508026980,14-Oct-2017 20:23,78.0
1508027820,14-Oct-2017 20:37,69.0
1508028540,14-Oct-2017 20:49,81.0
1508029440,14-Oct-2017 21:04,78.0
1508030340,14-Oct-2017 21:19,81.0
1508030580,14-Oct-2017 21:23,80.0
1508031000,14-Oct-2017 21:30,82.0
1508032380,14-Oct-2017 21:53,78.0
1508032620,14-Oct-2017 21:57,88.0
1508032920,14-Oct-2017 22:02,89.0
1508034300,14-Oct-2017 22:25,70.0
1508034900,14-Oct-2017 22:35,80.0
1508035020,14-Oct-2017 22:37,82.0
1508035620,14-Oct-2017 22:47,89.0
1508035860,14-Oct-2017 22:51,79.0
1508036280,14-Oct-2017 22:58,87.0
1508036460,14-Oct-2017 23:01,74.0
1508037420,14-Oct-2017 23:17,76.0
1508037840,14-Oct-2017 23:24,95.0
1508038860,14-Oct-2017 23:41,93.0
1508039460,14-Oct-2017 23:51,83.0
1508039520,14-Oct-2017 23:52,75.0
1508040060,15-Oct-2017 00:01,89.0
1508040300,15-Oct-2017 00:05,80.0
1508040480,15-Oct-2017 00:08,74.0
1508040960,15-Oct-2017 00:16,57.0
1508041200,15-Oct-2017 00:20,59.0
1508041680,15-Oct-2017 00:28,61.0
1508041980,15-Oct-2017 00:33,60.0
1508042340,15-Oct-2017 00:39,61.0
1508042700,15-Oct-2017 00:45,66.0
1508043120,15-Oct-2017 00:52,68.0
1508043240,15-Oct-2017 00:54,63.0
1508043480,15-Oct-2017 00:58,79.0
1508043720,15-Oct-2017 01:02,74.0
1508044200,15-Oct-2017 01:10,72.0
1508044620,15-Oct-2017 01:17,65.0
1508044680,15-Oct-2017 01:18,77.0
1508044980,15-Oct-2017 01:23,81.0
1508045400,15-Oct-2017 01:30,71.0
1508045580,15-Oct-2017 01:33,77.0
1508045940,15-Oct-2017 01:39,81.0
1508046480,15-Oct-2017 01:48,74.0
1508046840,15-Oct-2017 01:54,89.0
1508047020,15-Oct-2017 01:57,75.0
1508047560,15-Oct-2017 02:06,60.0
1508047740,15-Oct-2017 02:09,58.0
1508048100,15-Oct-2017 02:15,58.0
1508048520,15-Oct-2017 02:22,72.0
1509843840,04-Nov-2017 21:04,89.0
1509844320,04-Nov-2017 21:12,98.0
1509844740,04-Nov-2017 21:19,88.0
1509845460,04-Nov-2017 21:31,100.0
1509845700,04-Nov-2017 21:35,103.0
1509846240,04-Nov-2017 21:44,89.0
1509846420,04-Nov-2017 21:47,88.0
1509846540,04-Nov-2017 21:49,106.0
1509846960,04-Nov-2017 21:56,91.0
1509847200,04-Nov-2017 22:00,102.0
1509847740,04-Nov-2017 22:09,101.0
1509847980,04-Nov-2017 22:13,78.0
1509848160,04-Nov-2017 22:16,90.0
1509848280,04-Nov-2017 22:18,70.0
1509848820,04-Nov-2017 22:27,106.0
1509849000,04-Nov-2017 22:30,90.0
1509849300,04-Nov-2017 22:35,83.0
1509849540,04-Nov-2017 22:39,89.0
1509849900,04-Nov-2017 22:45,93.0
1509850320,04-Nov-2017 22:52,58.0
1509850620,04-Nov-2017 22:57,98.0
1509850800,04-Nov-2017 23:00,105.0
1509851100,04-Nov-2017 23:05,88.0
1509851400,04-Nov-2017 23:10,103.0
1509853020,04-Nov-2017 23:37,101.0
1509854220,04-Nov-2017 23:57,101.0
1509854460,05-Nov-2017 00:01,99.0
1509854700,05-Nov-2017 00:05,88.0
1509855420,05-Nov-2017 00:17,98.0
1509855540,05-Nov-2017 00:19,69.0
1509855780,05-Nov-2017 00:23,103.0
1509856260,05-Nov-2017 00:31,102.0
1509856320,05-Nov-2017 00:32,90.0
1509856440,05-Nov-2017 00:34,67.0
1509856860,05-Nov-2017 00:41,89.0
1509857280,05-Nov-2017 00:48,104.0
1509857460,05-Nov-2017 00:51,66.0
1509857580,05-Nov-2017 00:53,73.0
1509858240,05-Nov-2017 01:04,105.0
1509858420,05-Nov-2017 01:07,93.0
1509859260,05-Nov-2017 01:21,80.0
1509889500,05-Nov-2017 08:45,116.0
1509890520,05-Nov-2017 09:02,104.0
1509890880,05-Nov-2017 09:08,100.0
1509891000,05-Nov-2017 09:10,97.0
1509891960,05-Nov-2017 09:26,77.0
1509892320,05-Nov-2017 09:32,46.0
1509892560,05-Nov-2017 09:36,49.0
1509937560,05-Nov-2017 22:06,89.0
1509937860,05-Nov-2017 22:11,94.0
1509938880,05-Nov-2017 22:28,83.0
1509938940,05-Nov-2017 22:29,98.0
1509939780,05-Nov-2017 22:43,90.0
1509940200,05-Nov-2017 22:50,98.0
1509940260,05-Nov-2017 22:51,106.0
1509940500,05-Nov-2017 22:55,89.0
1509940980,05-Nov-2017 23:03,82.0
1509941100,05-Nov-2017 23:05,91.0
1509941460,05-Nov-2017 23:11,105.0
1509941700,05-Nov-2017 23:15,98.0
1509942360,05-Nov-2017 23:26,88.0
1509942540,05-Nov-2017 23:29,97.0
1509942840,05-Nov-2017 23:34,97.0
1509943440,05-Nov-2017 23:44,91.0
