Start,Finish,Heart Rate (count/min)
05-Nov-2017 08:45,05-Nov-2017 08:45,116.0
05-Nov-2017 09:02,05-Nov-2017 09:02,104.0
05-Nov-2017 09:08,05-Nov-2017 09:08,100.0
05-Nov-2017 09:10,05-Nov-2017 09:10,97.0
05-Nov-2017 09:26,05-Nov-2017 09:26,77.0
05-Nov-2017 09:32,05-Nov-2017 09:32,46.0
05-Nov-2017 09:36,05-Nov-2017 09:36,49.0
05-Nov-2017 22:06,05-Nov-2017 22:06,89.0
05-Nov-2017 22:11,05-Nov-2017 22:11,94.0
05-Nov-2017 22:28,05-Nov-2017 22:28,83.0
05-Nov-2017 22:29,05-Nov-2017 22:29,98.0
05-Nov-2017 22:43,05-Nov-2017 22:43,90.0
05-Nov-2017 22:50,05-Nov-2017 22:50,98.0
05-Nov-2017 22:51,05-Nov-2017 22:51,106.0
05-Nov-2017 22:55,05-Nov-2017 22:55,89.0
05-Nov-2017 23:03,05-Nov-2017 23:03,82.0
05-Nov-2017 23:05,05-Nov-2017 23:05,91.0
05-Nov-2017 23:11,05-Nov-2017 23:11,105.0
05-Nov-2017 23:15,05-Nov-2017 23:15,98.0
05-Nov-2017 23:26,05-Nov-2017 23:26,88.0
05-Nov-2017 23:29,05-Nov-2017 23:29,97.0
05-Nov-2017 23:34,05-Nov-2017 23:34,97.0
05-Nov-2017 23:44,05-Nov-2017 23:44,91.0
05-Nov-2017 23:48,05-Nov-2017 23:48,69.0
05-Nov-2017 23:50,05-Nov-2017 23:50,106.0
05-Nov-2017 23:55,05-Nov-2017 23:55,82.0
06-Nov-2017 00:06,06-Nov-2017 00:06,88.0
06-Nov-2017 00:11,06-Nov-2017 00:11,83.0
06-Nov-2017 00:20,06-Nov-2017 00:20,103.0
06-Nov-2017 00:22,06-Nov-2017 00:22,97.0
06-Nov-2017 00:24,06-Nov-2017 00:24,81.0
06-Nov-2017 00:24,06-Nov-2017 00:24,88.0
06-Nov-2017 00:24,06-Nov-2017 00:24,185.0
06-Nov-2017 00:24,06-Nov-2017 00:24,185.0
06-Nov-2017 00:26,06-Nov-2017 00:26,65.0
06-Nov-2017 00:26,06-Nov-2017 00:26,65.0
06-Nov-2017 00:26,06-Nov-2017 00:26,65.0
06-Nov-2017 00:27,06-Nov-2017 00:27,65.0
06-Nov-2017 00:27,06-Nov-2017 00:27,65.0
06-Nov-2017 00:27,06-Nov-2017 00:27,65.0
06-Nov-2017 00:27,06-Nov-2017 00:27,81.0
06-Nov-2017 00:27,06-Nov-2017 00:27,87.0
06-Nov-2017 00:27,06-Nov-2017 00:27,87.0
06-Nov-2017 00:28,06-Nov-2017 00:28,87.0
06-Nov-2017 00:28,06-Nov-2017 00:28,86.0
06-Nov-2017 00:28,06-Nov-2017 00:28,85.0
06-Nov-2017 00:28,06-Nov-2017 00:28,86.0
06-Nov-2017 00:28,06-Nov-2017 00:28,86.0
06-Nov-2017 00:28,06-Nov-2017 00:28,86.0
06-Nov-2017 00:28,06-Nov-2017 00:28,86.0
06-Nov-2017 00:28,06-Nov-2017 00:28,86.0
06-Nov-2017 00:28,06-Nov-2017 00:28,87.0
06-Nov-2017 00:28,06-Nov-2017 00:28,87.0
06-Nov-2017 00:28,06-Nov-2017 00:28,87.0
06-Nov-2017 00:28,06-Nov-2017 00:28,87.0
06-Nov-2017 00:29,06-Nov-2017 00:29,87.0
06-Nov-2017 00:29,06-Nov-2017 00:29,87.0
06-Nov-2017 00:29,06-Nov-2017 00:29,87.0
06-Nov-2017 00:29,06-Nov-2017 00:29,89.0
06-Nov-2017 00:29,06-Nov-2017 00:29,90.0
06-Nov-2017 00:29,06-Nov-2017 00:29,95.0
06-Nov-2017 00:29,06-Nov-2017 00:29,95.0
06-Nov-2017 00:29,06-Nov-2017 00:29,95.0
06-Nov-2017 00:29,06-Nov-2017 00:29,94.0
06-Nov-2017 00:29,06-Nov-2017 00:29,94.0
06-Nov-2017 00:30,06-Nov-2017 00:30,99.0
06-Nov-2017 00:30,06-Nov-2017 00:30,87.0
06-Nov-2017 00:30,06-Nov-2017 00:30,87.0
06-Nov-2017 00:30,06-Nov-2017 00:30,87.0
06-Nov-2017 00:30,06-Nov-2017 00:30,89.0
06-Nov-2017 00:30,06-Nov-2017 00:30,87.0
06-Nov-2017 00:30,06-Nov-2017 00:30,87.0
06-Nov-2017 00:30,06-Nov-2017 00:30,87.0
06-Nov-2017 00:30,06-Nov-2017 00:30,87.0
06-Nov-2017 00:30,06-Nov-2017 00:30,87.0
06-Nov-2017 00:30,06-Nov-2017 00:30,87.0
06-Nov-2017 00:30,06-Nov-2017 00:30,86.0
06-Nov-2017 00:31,06-Nov-2017 00:31,87.0
06-Nov-2017 00:31,06-Nov-2017 00:31,87.0
06-Nov-2017 00:31,06-Nov-2017 00:31,87.0
06-Nov-2017 00:34,06-Nov-2017 00:34,58.0
06-Nov-2017 00:34,06-Nov-2017 00:34,58.0
06-Nov-2017 00:34,06-Nov-2017 00:34,59.0
06-Nov-2017 00:35,06-Nov-2017 00:35,59.0
06-Nov-2017 00:35,06-Nov-2017 00:35,59.0
06-Nov-2017 00:35,06-Nov-2017 00:35,59.0
06-Nov-2017 00:35,06-Nov-2017 00:35,59.0
06-Nov-2017 00:35,06-Nov-2017 00:35,59.0
06-Nov-2017 00:35,06-Nov-2017 00:35,60.0
06-Nov-2017 00:35,06-Nov-2017 00:35,60.0
06-Nov-2017 00:35,06-Nov-2017 00:35,61.0
06-Nov-2017 00:35,06-Nov-2017 00:35,98.0
06-Nov-2017 00:35,06-Nov-2017 00:35,96.0
06-Nov-2017 00:36,06-Nov-2017 00:36,96.0
06-Nov-2017 00:36,06-Nov-2017 00:36,96.0
06-Nov-2017 00:36,06-Nov-2017 00:36,96.0
06-Nov-2017 00:36,06-Nov-2017 00:36,96.0
06-Nov-2017 00:36,06-Nov-2017 00:36,96.0
06-Nov-2017 00:36,06-Nov-2017 00:36,98.0
06-Nov-2017 00:36,06-Nov-2017 00:36,98.0
06-Nov-2017 00:36,06-Nov-2017 00:36,98.0
06-Nov-2017 00:36,06-Nov-2017 00:36,98.0
06-Nov-2017 00:36,06-Nov-2017 00:36,101.0
06-Nov-2017 00:36,06-Nov-2017 00:36,102.0
06-Nov-2017 00:36,06-Nov-2017 00:36,102.0
06-Nov-2017 00:37,06-Nov-2017 00:37,102.0
06-Nov-2017 00:37,06-Nov-2017 00:37,102.0
06-Nov-2017 00:37,06-Nov-2017 00:37,92.0
06-Nov-2017 00:37,06-Nov-2017 00:37,95.0
06-Nov-2017 00:37,06-Nov-2017 00:37,94.0
06-Nov-2017 00:37,06-Nov-2017 00:37,94.0
06-Nov-2017 00:37,06-Nov-2017 00:37,90.0
06-Nov-2017 00:37,06-Nov-2017 00:37,91.0
06-Nov-2017 00:37,06-Nov-2017 00:37,92.0
06-Nov-2017 00:37,06-Nov-2017 00:37,92.0
06-Nov-2017 00:37,06-Nov-2017 00:37,92.0
06-Nov-2017 00:38,06-Nov-2017 00:38,91.0
06-Nov-2017 00:38,06-Nov-2017 00:38,86.0
06-Nov-2017 00:38,06-Nov-2017 00:38,85.0
06-Nov-2017 00:38,06-Nov-2017 00:38,86.0
06-Nov-2017 00:38,06-Nov-2017 00:38,86.0
06-Nov-2017 00:38,06-Nov-2017 00:38,85.0
06-Nov-2017 00:38,06-Nov-2017 00:38,85.0
06-Nov-2017 00:38,06-Nov-2017 00:38,107.0
06-Nov-2017 00:38,06-Nov-2017 00:38,105.0
06-Nov-2017 00:39,06-Nov-2017 00:39,63.0
06-Nov-2017 00:39,06-Nov-2017 00:39,125.0
06-Nov-2017 00:39,06-Nov-2017 00:39,126.0
06-Nov-2017 00:39,06-Nov-2017 00:39,127.0
06-Nov-2017 00:39,06-Nov-2017 00:39,125.0
06-Nov-2017 00:40,06-Nov-2017 00:40,102.0
06-Nov-2017 00:40,06-Nov-2017 00:40,102.0
06-Nov-2017 00:40,06-Nov-2017 00:40,102.0
06-Nov-2017 00:40,06-Nov-2017 00:40,102.0
06-Nov-2017 00:40,06-Nov-2017 00:40,100.0
06-Nov-2017 00:40,06-Nov-2017 00:40,100.0
06-Nov-2017 00:40,06-Nov-2017 00:40,96.0
06-Nov-2017 00:40,06-Nov-2017 00:40,99.0
06-Nov-2017 00:40,06-Nov-2017 00:40,99.0
06-Nov-2017 00:40,06-Nov-2017 00:40,99.0
06-Nov-2017 00:40,06-Nov-2017 00:40,92.0
06-Nov-2017 00:40,06-Nov-2017 00:40,91.0
06-Nov-2017 00:41,06-Nov-2017 00:41,89.0
06-Nov-2017 00:41,06-Nov-2017 00:41,89.0
06-Nov-2017 00:41,06-Nov-2017 00:41,95.0
06-Nov-2017 00:41,06-Nov-2017 00:41,94.0
06-Nov-2017 00:41,06-Nov-2017 00:41,92.0
06-Nov-2017 00:41,06-Nov-2017 00:41,92.0
06-Nov-2017 00:41,06-Nov-2017 00:41,92.0
06-Nov-2017 00:41,06-Nov-2017 00:41,94.0
06-Nov-2017 00:41,06-Nov-2017 00:41,95.0
06-Nov-2017 00:41,06-Nov-2017 00:41,92.0
06-Nov-2017 00:41,06-Nov-2017 00:41,91.0
06-Nov-2017 00:41,06-Nov-2017 00:41,91.0
06-Nov-2017 00:42,06-Nov-2017 00:42,90.0
06-Nov-2017 00:42,06-Nov-2017 00:42,89.0
06-Nov-2017 00:42,06-Nov-2017 00:42,90.0
06-Nov-2017 00:42,06-Nov-2017 00:42,90.0
06-Nov-2017 00:42,06-Nov-2017 00:42,91.0
06-Nov-2017 00:42,06-Nov-2017 00:42,92.0
06-Nov-2017 00:42,06-Nov-2017 00:42,95.0
06-Nov-2017 00:42,06-Nov-2017 00:42,94.0
06-Nov-2017 00:42,06-Nov-2017 00:42,89.0
06-Nov-2017 00:42,06-Nov-2017 00:42,89.0
06-Nov-2017 00:42,06-Nov-2017 00:42,89.0
06-Nov-2017 00:43,06-Nov-2017 00:43,89.0
06-Nov-2017 00:43,06-Nov-2017 00:43,89.0
06-Nov-2017 00:43,06-Nov-2017 00:43,89.0
06-Nov-2017 00:43,06-Nov-2017 00:43,89.0
06-Nov-2017 00:43,06-Nov-2017 00:43,89.0
06-Nov-2017 00:43,06-Nov-2017 00:43,89.0
06-Nov-2017 00:43,06-Nov-2017 00:43,91.0
06-Nov-2017 00:43,06-Nov-2017 00:43,92.0
06-Nov-2017 00:43,06-Nov-2017 00:43,89.0
06-Nov-2017 00:43,06-Nov-2017 00:43,89.0
06-Nov-2017 00:43,06-Nov-2017 00:43,89.0
06-Nov-2017 00:44,06-Nov-2017 00:44,89.0
06-Nov-2017 00:44,06-Nov-2017 00:44,89.0
06-Nov-2017 00:44,06-Nov-2017 00:44,89.0
06-Nov-2017 00:44,06-Nov-2017 00:44,89.0
06-Nov-2017 00:44,06-Nov-2017 00:44,69.0
06-Nov-2017 00:44,06-Nov-2017 00:44,94.0
06-Nov-2017 00:44,06-Nov-2017 00:44,92.0
06-Nov-2017 00:44,06-Nov-2017 00:44,101.0
06-Nov-2017 00:44,06-Nov-2017 00:44,94.0
06-Nov-2017 00:44,06-Nov-2017 00:44,91.0
06-Nov-2017 00:44,06-Nov-2017 00:44,87.0
06-Nov-2017 00:44,06-Nov-2017 00:44,87.0
06-Nov-2017 00:45,06-Nov-2017 00:45,89.0
06-Nov-2017 00:45,06-Nov-2017 00:45,90.0
06-Nov-2017 00:45,06-Nov-2017 00:45,87.0
06-Nov-2017 00:45,06-Nov-2017 00:45,85.0
06-Nov-2017 00:45,06-Nov-2017 00:45,85.0
06-Nov-2017 00:45,06-Nov-2017 00:45,74.0
06-Nov-2017 00:45,06-Nov-2017 00:45,81.0
06-Nov-2017 00:45,06-Nov-2017 00:45,78.0
06-Nov-2017 00:45,06-Nov-2017 00:45,80.0
06-Nov-2017 00:46,06-Nov-2017 00:46,131.0
06-Nov-2017 00:46,06-Nov-2017 00:46,127.0
06-Nov-2017 00:46,06-Nov-2017 00:46,127.0
06-Nov-2017 00:46,06-Nov-2017 00:46,125.0
06-Nov-2017 00:46,06-Nov-2017 00:46,126.0
06-Nov-2017 00:46,06-Nov-2017 00:46,121.0
06-Nov-2017 00:47,06-Nov-2017 00:47,94.0
06-Nov-2017 00:47,06-Nov-2017 00:47,92.0
06-Nov-2017 00:47,06-Nov-2017 00:47,92.0
06-Nov-2017 00:48,06-Nov-2017 00:48,91.0
06-Nov-2017 00:48,06-Nov-2017 00:48,91.0
06-Nov-2017 00:48,06-Nov-2017 00:48,91.0
06-Nov-2017 00:48,06-Nov-2017 00:48,90.0
06-Nov-2017 00:48,06-Nov-2017 00:48,90.0
06-Nov-2017 00:48,06-Nov-2017 00:48,91.0
06-Nov-2017 00:48,06-Nov-2017 00:48,92.0
06-Nov-2017 00:48,06-Nov-2017 00:48,92.0
06-Nov-2017 00:48,06-Nov-2017 00:48,94.0
06-Nov-2017 00:48,06-Nov-2017 00:48,94.0
06-Nov-2017 00:48,06-Nov-2017 00:48,94.0
06-Nov-2017 00:49,06-Nov-2017 00:49,94.0
06-Nov-2017 00:49,06-Nov-2017 00:49,94.0
06-Nov-2017 00:49,06-Nov-2017 00:49,94.0
06-Nov-2017 00:49,06-Nov-2017 00:49,94.0
06-Nov-2017 00:49,06-Nov-2017 00:49,94.0
06-Nov-2017 00:49,06-Nov-2017 00:49,94.0
06-Nov-2017 00:49,06-Nov-2017 00:49,94.0
06-Nov-2017 00:49,06-Nov-2017 00:49,98.0
06-Nov-2017 00:49,06-Nov-2017 00:49,98.0
06-Nov-2017 00:49,06-Nov-2017 00:49,96.0
06-Nov-2017 00:49,06-Nov-2017 00:49,95.0
06-Nov-2017 00:50,06-Nov-2017 00:50,91.0
06-Nov-2017 00:50,06-Nov-2017 00:50,91.0
06-Nov-2017 00:50,06-Nov-2017 00:50,91.0
06-Nov-2017 00:50,06-Nov-2017 00:50,91.0
06-Nov-2017 00:50,06-Nov-2017 00:50,90.0
06-Nov-2017 00:50,06-Nov-2017 00:50,90.0
06-Nov-2017 00:50,06-Nov-2017 00:50,81.0
06-Nov-2017 00:50,06-Nov-2017 00:50,88.0
06-Nov-2017 00:50,06-Nov-2017 00:50,98.0
06-Nov-2017 00:50,06-Nov-2017 00:50,99.0
06-Nov-2017 00:50,06-Nov-2017 00:50,99.0
06-Nov-2017 00:51,06-Nov-2017 00:51,100.0
06-Nov-2017 00:51,06-Nov-2017 00:51,99.0
06-Nov-2017 00:51,06-Nov-2017 00:51,108.0
06-Nov-2017 00:51,06-Nov-2017 00:51,105.0
06-Nov-2017 00:51,06-Nov-2017 00:51,104.0
06-Nov-2017 00:52,06-Nov-2017 00:52,105.0
06-Nov-2017 00:52,06-Nov-2017 00:52,102.0
06-Nov-2017 00:52,06-Nov-2017 00:52,98.0
06-Nov-2017 00:52,06-Nov-2017 00:52,98.0
06-Nov-2017 00:52,06-Nov-2017 00:52,96.0
06-Nov-2017 00:52,06-Nov-2017 00:52,96.0
06-Nov-2017 00:52,06-Nov-2017 00:52,96.0
06-Nov-2017 00:52,06-Nov-2017 00:52,98.0
06-Nov-2017 00:52,06-Nov-2017 00:52,99.0
06-Nov-2017 00:52,06-Nov-2017 00:52,99.0
06-Nov-2017 00:52,06-Nov-2017 00:52,100.0
06-Nov-2017 00:52,06-Nov-2017 00:52,101.0
06-Nov-2017 00:53,06-Nov-2017 00:53,100.0
06-Nov-2017 00:53,06-Nov-2017 00:53,101.0
06-Nov-2017 00:53,06-Nov-2017 00:53,100.0
06-Nov-2017 00:53,06-Nov-2017 00:53,100.0
06-Nov-2017 00:53,06-Nov-2017 00:53,101.0
06-Nov-2017 00:53,06-Nov-2017 00:53,100.0
06-Nov-2017 00:53,06-Nov-2017 00:53,100.0
06-Nov-2017 00:53,06-Nov-2017 00:53,101.0
06-Nov-2017 00:53,06-Nov-2017 00:53,101.0
06-Nov-2017 00:53,06-Nov-2017 00:53,101.0
06-Nov-2017 00:53,06-Nov-2017 00:53,100.0
06-Nov-2017 00:54,06-Nov-2017 00:54,101.0
06-Nov-2017 00:54,06-Nov-2017 00:54,101.0
06-Nov-2017 00:54,06-Nov-2017 00:54,101.0
06-Nov-2017 00:54,06-Nov-2017 00:54,101.0
06-Nov-2017 00:54,06-Nov-2017 00:54,101.0
06-Nov-2017 00:54,06-Nov-2017 00:54,102.0
06-Nov-2017 00:54,06-Nov-2017 00:54,101.0
06-Nov-2017 00:54,06-Nov-2017 00:54,104.0
06-Nov-2017 00:54,06-Nov-2017 00:54,104.0
06-Nov-2017 00:54,06-Nov-2017 00:54,103.0
06-Nov-2017 00:54,06-Nov-2017 00:54,103.0
06-Nov-2017 00:54,06-Nov-2017 00:54,102.0
06-Nov-2017 00:55,06-Nov-2017 00:55,101.0
06-Nov-2017 00:55,06-Nov-2017 00:55,101.0
06-Nov-2017 00:55,06-Nov-2017 00:55,101.0
06-Nov-2017 00:55,06-Nov-2017 00:55,101.0
06-Nov-2017 00:55,06-Nov-2017 00:55,100.0
06-Nov-2017 00:55,06-Nov-2017 00:55,100.0
06-Nov-2017 00:55,06-Nov-2017 00:55,100.0
06-Nov-2017 00:55,06-Nov-2017 00:55,100.0
06-Nov-2017 00:55,06-Nov-2017 00:55,100.0
06-Nov-2017 00:55,06-Nov-2017 00:55,101.0
06-Nov-2017 00:55,06-Nov-2017 00:55,101.0
06-Nov-2017 00:56,06-Nov-2017 00:56,100.0
06-Nov-2017 00:56,06-Nov-2017 00:56,100.0
06-Nov-2017 00:56,06-Nov-2017 00:56,106.0
06-Nov-2017 00:56,06-Nov-2017 00:56,107.0
06-Nov-2017 00:57,06-Nov-2017 00:57,95.0
06-Nov-2017 00:57,06-Nov-2017 00:57,95.0
06-Nov-2017 00:57,06-Nov-2017 00:57,95.0
06-Nov-2017 00:57,06-Nov-2017 00:57,95.0
06-Nov-2017 00:57,06-Nov-2017 00:57,95.0
06-Nov-2017 00:57,06-Nov-2017 00:57,96.0
06-Nov-2017 00:57,06-Nov-2017 00:57,98.0
06-Nov-2017 00:57,06-Nov-2017 00:57,96.0
06-Nov-2017 00:57,06-Nov-2017 00:57,96.0
06-Nov-2017 00:59,06-Nov-2017 00:59,116.0
06-Nov-2017 00:59,06-Nov-2017 00:59,107.0
06-Nov-2017 00:59,06-Nov-2017 00:59,107.0
06-Nov-2017 00:59,06-Nov-2017 00:59,106.0
06-Nov-2017 00:59,06-Nov-2017 00:59,98.0
06-Nov-2017 01:00,06-Nov-2017 01:00,90.0
06-Nov-2017 01:01,06-Nov-2017 01:01,96.0
06-Nov-2017 01:01,06-Nov-2017 01:01,96.0
06-Nov-2017 01:01,06-Nov-2017 01:01,96.0
06-Nov-2017 01:02,06-Nov-2017 01:02,96.0
06-Nov-2017 01:02,06-Nov-2017 01:02,96.0
06-Nov-2017 01:02,06-Nov-2017 01:02,96.0
06-Nov-2017 01:02,06-Nov-2017 01:02,101.0
06-Nov-2017 01:02,06-Nov-2017 01:02,101.0
06-Nov-2017 01:02,06-Nov-2017 01:02,101.0
06-Nov-2017 01:02,06-Nov-2017 01:02,101.0
06-Nov-2017 01:02,06-Nov-2017 01:02,101.0
06-Nov-2017 01:02,06-Nov-2017 01:02,101.0
06-Nov-2017 01:02,06-Nov-2017 01:02,97.0
06-Nov-2017 01:03,06-Nov-2017 01:03,98.0
06-Nov-2017 01:03,06-Nov-2017 01:03,96.0
06-Nov-2017 01:03,06-Nov-2017 01:03,96.0
06-Nov-2017 01:03,06-Nov-2017 01:03,96.0
06-Nov-2017 01:03,06-Nov-2017 01:03,95.0
06-Nov-2017 01:03,06-Nov-2017 01:03,87.0
06-Nov-2017 01:03,06-Nov-2017 01:03,87.0
06-Nov-2017 01:03,06-Nov-2017 01:03,96.0
06-Nov-2017 01:03,06-Nov-2017 01:03,96.0
06-Nov-2017 01:03,06-Nov-2017 01:03,96.0
06-Nov-2017 01:03,06-Nov-2017 01:03,96.0
06-Nov-2017 01:04,06-Nov-2017 01:04,95.0
06-Nov-2017 01:04,06-Nov-2017 01:04,96.0
06-Nov-2017 01:04,06-Nov-2017 01:04,96.0
06-Nov-2017 01:04,06-Nov-2017 01:04,96.0
06-Nov-2017 01:04,06-Nov-2017 01:04,96.0
06-Nov-2017 01:04,06-Nov-2017 01:04,96.0
06-Nov-2017 01:04,06-Nov-2017 01:04,96.0
06-Nov-2017 01:04,06-Nov-2017 01:04,96.0
06-Nov-2017 01:04,06-Nov-2017 01:04,96.0
06-Nov-2017 01:04,06-Nov-2017 01:04,98.0
06-Nov-2017 01:05,06-Nov-2017 01:05,81.0
06-Nov-2017 01:05,06-Nov-2017 01:05,95.0
06-Nov-2017 01:05,06-Nov-2017 01:05,95.0
06-Nov-2017 01:05,06-Nov-2017 01:05,74.0
06-Nov-2017 01:06,06-Nov-2017 01:06,95.0
06-Nov-2017 01:06,06-Nov-2017 01:06,95.0
06-Nov-2017 01:07,06-Nov-2017 01:07,103.0
06-Nov-2017 01:08,06-Nov-2017 01:08,96.0
06-Nov-2017 01:08,06-Nov-2017 01:08,96.0
06-Nov-2017 01:08,06-Nov-2017 01:08,96.0
06-Nov-2017 01:08,06-Nov-2017 01:08,96.0
06-Nov-2017 01:08,06-Nov-2017 01:08,96.0
06-Nov-2017 01:08,06-Nov-2017 01:08,96.0
06-Nov-2017 01:08,06-Nov-2017 01:08,96.0
06-Nov-2017 01:08,06-Nov-2017 01:08,96.0
06-Nov-2017 01:08,06-Nov-2017 01:08,96.0
06-Nov-2017 01:09,06-Nov-2017 01:09,96.0
06-Nov-2017 01:09,06-Nov-2017 01:09,96.0
06-Nov-2017 01:09,06-Nov-2017 01:09,96.0
06-Nov-2017 01:09,06-Nov-2017 01:09,96.0
06-Nov-2017 01:09,06-Nov-2017 01:09,96.0
06-Nov-2017 01:09,06-Nov-2017 01:09,96.0
06-Nov-2017 01:09,06-Nov-2017 01:09,96.0
06-Nov-2017 01:09,06-Nov-2017 01:09,96.0
06-Nov-2017 01:10,06-Nov-2017 01:10,99.0
06-Nov-2017 01:10,06-Nov-2017 01:10,98.0
06-Nov-2017 01:10,06-Nov-2017 01:10,65.0
06-Nov-2017 01:11,06-Nov-2017 01:11,68.0
06-Nov-2017 01:11,06-Nov-2017 01:11,76.0
06-Nov-2017 01:12,06-Nov-2017 01:12,78.0
06-Nov-2017 01:12,06-Nov-2017 01:12,78.0
06-Nov-2017 01:12,06-Nov-2017 01:12,78.0
06-Nov-2017 01:12,06-Nov-2017 01:12,78.0
06-Nov-2017 01:12,06-Nov-2017 01:12,78.0
06-Nov-2017 01:12,06-Nov-2017 01:12,95.0
06-Nov-2017 01:12,06-Nov-2017 01:12,98.0
06-Nov-2017 01:12,06-Nov-2017 01:12,96.0
06-Nov-2017 01:12,06-Nov-2017 01:12,96.0
06-Nov-2017 01:13,06-Nov-2017 01:13,96.0
06-Nov-2017 01:13,06-Nov-2017 01:13,96.0
06-Nov-2017 01:13,06-Nov-2017 01:13,96.0
06-Nov-2017 01:13,06-Nov-2017 01:13,96.0
06-Nov-2017 01:13,06-Nov-2017 01:13,96.0
06-Nov-2017 01:13,06-Nov-2017 01:13,98.0
06-Nov-2017 01:13,06-Nov-2017 01:13,115.0
06-Nov-2017 01:14,06-Nov-2017 01:14,104.0
06-Nov-2017 01:14,06-Nov-2017 01:14,104.0
06-Nov-2017 01:14,06-Nov-2017 01:14,103.0
06-Nov-2017 01:15,06-Nov-2017 01:15,87.0
06-Nov-2017 01:15,06-Nov-2017 01:15,90.0
06-Nov-2017 01:16,06-Nov-2017 01:16,73.0
06-Nov-2017 01:16,06-Nov-2017 01:16,89.0
06-Nov-2017 01:16,06-Nov-2017 01:16,89.0
06-Nov-2017 01:17,06-Nov-2017 01:17,89.0
06-Nov-2017 01:17,06-Nov-2017 01:17,89.0
06-Nov-2017 01:17,06-Nov-2017 01:17,89.0
06-Nov-2017 01:17,06-Nov-2017 01:17,90.0
06-Nov-2017 01:17,06-Nov-2017 01:17,90.0
06-Nov-2017 01:17,06-Nov-2017 01:17,91.0
06-Nov-2017 01:17,06-Nov-2017 01:17,90.0
06-Nov-2017 01:17,06-Nov-2017 01:17,86.0
06-Nov-2017 01:17,06-Nov-2017 01:17,87.0
06-Nov-2017 01:17,06-Nov-2017 01:17,91.0
06-Nov-2017 01:17,06-Nov-2017 01:17,91.0
06-Nov-2017 01:18,06-Nov-2017 01:18,92.0
06-Nov-2017 01:18,06-Nov-2017 01:18,94.0
06-Nov-2017 01:18,06-Nov-2017 01:18,95.0
06-Nov-2017 01:18,06-Nov-2017 01:18,95.0
06-Nov-2017 01:18,06-Nov-2017 01:18,96.0
06-Nov-2017 01:18,06-Nov-2017 01:18,96.0
06-Nov-2017 01:18,06-Nov-2017 01:18,91.0
06-Nov-2017 01:18,06-Nov-2017 01:18,92.0
06-Nov-2017 01:18,06-Nov-2017 01:18,91.0
06-Nov-2017 01:18,06-Nov-2017 01:18,83.0
06-Nov-2017 01:18,06-Nov-2017 01:18,85.0
06-Nov-2017 01:19,06-Nov-2017 01:19,85.0
06-Nov-2017 01:19,06-Nov-2017 01:19,85.0
06-Nov-2017 01:19,06-Nov-2017 01:19,85.0
06-Nov-2017 01:19,06-Nov-2017 01:19,92.0
06-Nov-2017 01:19,06-Nov-2017 01:19,91.0
06-Nov-2017 01:19,06-Nov-2017 01:19,92.0
06-Nov-2017 01:19,06-Nov-2017 01:19,92.0
06-Nov-2017 01:19,06-Nov-2017 01:19,90.0
06-Nov-2017 01:19,06-Nov-2017 01:19,91.0
06-Nov-2017 01:19,06-Nov-2017 01:19,87.0
06-Nov-2017 01:19,06-Nov-2017 01:19,87.0
06-Nov-2017 01:19,06-Nov-2017 01:19,87.0
06-Nov-2017 01:20,06-Nov-2017 01:20,92.0
06-Nov-2017 01:20,06-Nov-2017 01:20,91.0
06-Nov-2017 01:20,06-Nov-2017 01:20,90.0
06-Nov-2017 01:20,06-Nov-2017 01:20,89.0
06-Nov-2017 01:20,06-Nov-2017 01:20,90.0
06-Nov-2017 01:20,06-Nov-2017 01:20,91.0
06-Nov-2017 01:20,06-Nov-2017 01:20,91.0
06-Nov-2017 01:20,06-Nov-2017 01:20,92.0
06-Nov-2017 01:20,06-Nov-2017 01:20,89.0
06-Nov-2017 01:20,06-Nov-2017 01:20,87.0
06-Nov-2017 01:20,06-Nov-2017 01:20,86.0
06-Nov-2017 01:21,06-Nov-2017 01:21,86.0
06-Nov-2017 01:21,06-Nov-2017 01:21,86.0
06-Nov-2017 01:21,06-Nov-2017 01:21,90.0
06-Nov-2017 01:21,06-Nov-2017 01:21,89.0
06-Nov-2017 01:21,06-Nov-2017 01:21,89.0
06-Nov-2017 01:21,06-Nov-2017 01:21,89.0
06-Nov-2017 01:22,06-Nov-2017 01:22,115.0
06-Nov-2017 01:22,06-Nov-2017 01:22,115.0
06-Nov-2017 01:22,06-Nov-2017 01:22,86.0
06-Nov-2017 01:22,06-Nov-2017 01:22,86.0
06-Nov-2017 01:23,06-Nov-2017 01:23,86.0
06-Nov-2017 01:23,06-Nov-2017 01:23,87.0
06-Nov-2017 01:23,06-Nov-2017 01:23,87.0
06-Nov-2017 01:23,06-Nov-2017 01:23,86.0
06-Nov-2017 01:23,06-Nov-2017 01:23,92.0
06-Nov-2017 01:23,06-Nov-2017 01:23,92.0
06-Nov-2017 01:23,06-Nov-2017 01:23,91.0
06-Nov-2017 01:23,06-Nov-2017 01:23,85.0
06-Nov-2017 01:23,06-Nov-2017 01:23,85.0
06-Nov-2017 01:23,06-Nov-2017 01:23,85.0
06-Nov-2017 01:23,06-Nov-2017 01:23,86.0
06-Nov-2017 01:24,06-Nov-2017 01:24,95.0
06-Nov-2017 01:24,06-Nov-2017 01:24,95.0
06-Nov-2017 01:24,06-Nov-2017 01:24,92.0
06-Nov-2017 01:24,06-Nov-2017 01:24,87.0
